element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_id
599,13,11,0,True,2026-08-29T14:00:00Z,0,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,330,9736,1724,1394,599
623,13,11,0,True,2026-08-29T14:00:00Z,0,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,0,0,0,623
42,3,9,1,False,2026-08-22T14:00:00Z,2,0,1,False,27,0,0,0,0,0,0,0,0,0,0,0,3,3.2,1.8,7.0,1.2,0,0,1,1,0,0.03,0.02,0.05,0.14,55,0,3238,0,0,42
42,11,15,1,True,2026-08-28T19:00:00Z,1,4,2,False,27,0,0,0,1,0,0,0,0,0,0,0,3,2.2,0.3,0.0,0.3,1,0,0,1,0,0.00,0.01,0.01,0.20,55,-140,4594,483,623,42
153,10,10,0,False,2026-08-24T19:00:00Z,2,3,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,5243,0,0,153
153,11,15,1,True,2026-08-28T19:00:00Z,1,4,2,False,16,0,0,0,1,0,0,0,0,0,0,0,-2,1.2,0.0,0.0,0.1,0,1,1,1,0,0.00,0.00,0.00,0.20,45,-323,6037,525,848,153
198,3,9,2,False,2026-08-22T14:00:00Z,2,0,1,False,90,0,0,0,2,0,0,0,0,0,3,0,14,28.2,0.0,0.0,2.8,3,13,0,0,1,0.00,0.00,0.00,1.12,50,0,171144,0,0,198
198,11,15,1,True,2026-08-28T19:00:00Z,1,4,2,False,90,0,0,0,4,0,0,0,0,0,4,0,4,30.2,0.0,0.0,3.0,2,11,0,0,1,0.00,0.00,0.00,2.21,50,-7870,182716,5904,13774,198
199,3,9,0,False,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,10987,0,0,199
199,11,15,0,True,2026-08-28T19:00:00Z,1,4,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-908,11403,468,1376,199
202,3,9,3,False,2026-08-22T14:00:00Z,2,0,1,False,90,0,0,0,2,0,0,0,0,0,0,0,13,42.6,0.7,0.0,4.3,14,1,2,16,1,0.00,0.00,0.00,1.12,50,0,66477,0,0,202
202,11,15,0,True,2026-08-28T19:00:00Z,1,4,2,False,90,0,0,0,4,0,0,0,0,0,0,0,-4,15.0,0.1,17.0,3.2,4,2,2,6,1,0.04,0.00,0.04,2.21,50,-2246,71981,4208,6454,202
203,3,9,1,False,2026-08-22T14:00:00Z,2,0,1,False,90,0,0,0,2,0,0,0,0,0,0,0,9,27.4,5.7,5.0,3.8,4,3,4,8,1,0.05,0.01,0.06,1.12,50,0,30748,0,0,203
203,11,15,0,True,2026-08-28T19:00:00Z,1,4,2,False,90,0,0,0,4,0,0,0,0,0,0,0,-1,22.8,0.5,0.0,2.3,6,1,1,7,1,0.00,0.00,0.00,2.21,50,-3200,29914,821,4021,203
204,3,9,1,False,2026-08-22T14:00:00Z,2,0,1,False,90,0,0,0,2,0,0,0,0,0,0,0,9,11.6,13.8,2.0,2.7,3,4,2,5,1,0.00,0.01,0.01,1.12,45,0,580791,0,0,204
204,11,15,0,True,2026-08-28T19:00:00Z,1,4,2,False,90,0,0,0,4,0,0,0,0,0,0,0,-8,11.6,21.6,7.0,4.0,3,1,2,5,1,0.11,0.16,0.27,2.21,45,-44374,548942,5965,50339,204
205,3,9,0,False,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,2785,0,0,205
205,11,15,0,True,2026-08-28T19:00:00Z,1,4,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-226,3040,126,352,205
206,3,9,1,False,2026-08-22T14:00:00Z,2,0,1,False,72,0,0,0,2,0,0,0,0,0,0,0,7,12.6,1.3,0.0,1.4,6,3,1,7,1,0.00,0.01,0.01,0.98,45,0,6521,0,0,206
206,11,15,0,True,2026-08-28T19:00:00Z,1,4,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-2523,4410,320,2843,206
207,3,9,0,False,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,7928,0,0,207
207,11,15,1,True,2026-08-28T19:00:00Z,1,4,2,False,15,0,0,0,1,0,0,0,0,0,0,0,1,2.2,0.1,0.0,0.2,0,0,1,1,0,0.00,0.00,0.00,0.20,45,-1081,7384,199,1280,207
208,3,9,0,False,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,65,0,424225,0,0,208
208,11,15,0,True,2026-08-28T19:00:00Z,1,4,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,64,-204476,227391,2102,206578,208
210,3,9,4,False,2026-08-22T14:00:00Z,2,0,1,False,90,0,0,0,2,0,0,0,0,0,0,0,20,16.8,30.9,0.0,4.8,4,8,2,14,1,0.00,0.24,0.24,1.12,55,0,75177,0,0,210
210,11,15,2,True,2026-08-28T19:00:00Z,1,4,2,False,90,0,0,0,4,0,0,0,0,0,0,0,21,16.2,24.7,0.0,4.1,0,3,4,7,1,0.00,0.07,0.07,2.21,55,-1090,88998,6710,7800,210
211,3,9,1,False,2026-08-22T14:00:00Z,2,0,1,False,35,0,0,0,0,0,0,0,0,0,0,0,4,2.0,6.3,6.0,1.4,0,3,2,5,0,0.06,0.02,0.08,0.27,55,0,18106,0,0,211
211,11,15,5,True,2026-08-28T19:00:00Z,1,4,2,False,67,0,1,0,3,0,0,0,0,0,0,0,27,10.8,34.2,9.0,5.4,2,6,2,10,1,0.05,0.07,0.12,2.01,55,-2144,18326,314,2458,211
212,3,9,0,False,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,1093674,0,0,212
212,11,15,0,True,2026-08-28T19:00:00Z,1,4,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-69998,1064673,20182,90180,212
213,3,9,0,False,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,10665,0,0,213
213,11,15,0,True,2026-08-28T19:00:00Z,1,4,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-1246,10302,204,1450,213
214,3,9,3,False,2026-08-22T14:00:00Z,2,0,1,False,90,0,0,0,2,0,0,0,1,0,0,0,25,20.4,29.3,0.0,5.0,3,8,3,14,1,0.00,0.27,0.27,1.12,50,0,24728,0,0,214
214,11,15,2,True,2026-08-28T19:00:00Z,1,4,2,False,90,0,0,0,4,0,0,0,0,0,0,0,21,17.6,2.8,7.0,2.7,1,2,6,9,1,0.05,0.02,0.07,2.21,50,-1150,27191,1944,3094,214
215,3,9,0,False,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,1134,0,0,215
215,11,15,0,True,2026-08-28T19:00:00Z,1,4,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-107,1141,69,176,215
216,3,9,0,False,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,3728,0,0,216
216,11,15,0,True,2026-08-28T19:00:00Z,1,4,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-379,3956,211,590,216
217,3,9,0,False,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,3157,0,0,217
217,11,15,0,True,2026-08-28T19:00:00Z,1,4,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-697,2546,17,714,217
218,3,9,0,False,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,6199,0,0,218
218,11,15,0,True,2026-08-28T19:00:00Z,1,4,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-811,6115,248,1059,218
219,3,9,0,False,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,550,0,0,219
219,11,15,0,True,2026-08-28T19:00:00Z,1,4,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-51,578,39,90,219
220,3,9,0,False,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,255,0,0,220
220,11,15,0,True,2026-08-28T19:00:00Z,1,4,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-65,187,0,65,220
221,3,9,0,False,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,8076,0,0,221
221,11,15,0,True,2026-08-28T19:00:00Z,1,4,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-589,8204,399,988,221
222,3,9,1,False,2026-08-22T14:00:00Z,2,0,1,False,27,0,0,0,0,0,0,0,0,0,0,0,3,1.0,3.5,17.0,2.2,0,0,0,0,0,0.25,0.01,0.26,0.14,60,0,50940,0,0,222
222,11,15,2,True,2026-08-28T19:00:00Z,1,4,2,False,62,0,0,0,3,0,0,0,0,0,0,0,13,5.2,0.3,4.0,1.0,2,1,1,4,1,0.05,0.00,0.05,2.01,60,-6261,50504,1510,7771,222
223,3,9,2,False,2026-08-22T14:00:00Z,2,0,1,False,62,0,0,0,2,0,0,0,0,0,0,0,-3,1.4,12.3,11.0,2.5,1,2,2,5,1,0.70,0.02,0.72,0.98,65,0,504100,0,0,223
223,11,15,0,True,2026-08-28T19:00:00Z,1,4,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,65,-48482,510630,23951,72433,223
224,3,9,1,False,2026-08-22T14:00:00Z,2,0,1,False,55,0,0,0,2,0,0,0,0,0,0,0,12,10.4,24.5,23.0,5.8,1,1,1,3,1,0.60,0.58,1.18,0.84,55,0,43148,0,0,224
224,11,15,2,True,2026-08-28T19:00:00Z,1,4,2,False,67,0,0,0,3,0,0,0,0,0,0,0,8,2.6,10.6,8.0,2.1,1,3,2,6,1,0.36,0.00,0.36,2.01,55,-2517,47953,3263,5780,224
225,3,9,0,False,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,0,0,0,225
225,11,15,0,True,2026-08-28T19:00:00Z,1,4,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,0,0,0,225
241,3,9,2,False,2026-08-22T14:00:00Z,2,0,1,False,62,0,0,0,2,0,0,0,0,0,0,0,11,9.6,4.7,2.0,1.6,3,2,0,5,1,0.05,0.02,0.07,0.98,55,0,15735,0,0,241
241,11,15,1,True,2026-08-28T19:00:00Z,1,4,2,False,22,0,0,0,1,0,0,0,0,0,0,0,2,0.4,0.3,0.0,0.1,1,1,0,2,0,0.00,0.00,0.00,0.20,55,-1356,16698,472,1828,241
555,3,9,0,False,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,156141,0,0,555
555,11,15,0,True,2026-08-28T19:00:00Z,1,4,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-290,183203,5945,6235,555
577,3,9,1,False,2026-08-22T14:00:00Z,2,0,1,False,18,0,0,0,0,0,0,0,0,0,0,0,3,2.4,2.4,0.0,0.5,1,1,0,1,0,0.00,0.01,0.01,0.14,45,0,31543,0,0,577
577,11,15,1,True,2026-08-28T19:00:00Z,1,4,2,False,73,0,0,0,3,0,0,0,0,0,0,0,-3,12.6,1.3,2.0,1.6,7,3,1,8,1,0.00,0.00,0.00,2.01,45,-1838,34647,829,2667,577
588,3,9,1,False,2026-08-22T14:00:00Z,2,0,1,False,35,0,0,0,0,0,0,0,0,0,0,0,12,24.0,26.5,4.0,5.5,5,3,4,9,0,0.00,0.16,0.16,0.27,50,0,8418,0,0,588
588,11,15,2,True,2026-08-28T19:00:00Z,1,4,2,False,74,0,0,0,3,0,0,0,1,0,0,0,9,26.4,1.5,3.0,3.1,4,5,10,14,1,0.02,0.00,0.02,2.01,50,-365,10199,462,827,588
595,3,9,0,False,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,1214,0,0,595
595,11,15,1,True,2026-08-28T19:00:00Z,1,4,2,False,22,0,0,0,1,0,0,0,0,0,0,0,3,1.4,1.3,0.0,0.3,0,0,1,1,0,0.00,0.00,0.00,0.20,50,-72,1414,101,173,595
21,3,8,0,True,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,10920,0,0,21
21,12,3,0,False,2026-08-29T14:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-2764,8315,102,2866,21
209,3,8,1,True,2026-08-22T14:00:00Z,2,0,1,False,6,0,0,0,0,0,0,0,0,0,0,0,3,4.0,0.3,0.0,0.4,2,0,0,2,0,0.00,0.00,0.00,0.29,60,0,15299,0,0,209
209,12,3,1,False,2026-08-29T14:00:00Z,1,1,2,False,28,0,0,0,0,0,0,0,0,0,0,0,1,1.2,0.0,0.0,0.1,0,1,1,2,0,0.00,0.00,0.00,1.58,60,-1848,15402,732,2580,209
226,3,8,7,True,2026-08-22T14:00:00Z,2,0,1,False,90,0,0,1,0,0,0,0,0,0,4,0,34,31.8,0.0,0.0,3.2,0,12,0,0,1,0.00,0.02,0.02,1.96,55,0,698199,0,0,226
226,12,3,3,False,2026-08-29T14:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,0,0,4,0,22,31.6,0.0,0.0,3.2,4,11,0,0,1,0.00,0.00,0.00,2.16,55,35349,878157,63539,28190,226
227,3,8,0,True,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,3019,0,0,227
227,12,3,0,False,2026-08-29T14:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-113,3593,290,403,227
228,3,8,0,True,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,3498,0,0,228
228,12,3,0,False,2026-08-29T14:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-136,4235,243,379,228
229,3,8,6,True,2026-08-22T14:00:00Z,2,0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,25,15.2,0.8,4.0,2.0,8,4,1,9,1,0.05,0.00,0.05,1.96,60,0,765229,0,0,229
229,12,3,12,False,2026-08-29T14:00:00Z,1,1,2,False,90,1,0,0,1,0,0,0,0,0,0,2,27,54.8,11.3,19.0,8.5,9,3,1,10,1,0.10,0.01,0.11,2.16,60,5670,861719,42736,37066,229
230,3,8,6,True,2026-08-22T14:00:00Z,2,0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,27,18.6,0.8,6.0,2.5,6,2,2,8,1,0.00,0.01,0.01,1.96,55,0,141420,0,0,230
230,12,3,4,False,2026-08-29T14:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,0,0,0,0,6,22.6,1.5,33.0,5.7,11,3,1,12,1,0.09,0.01,0.10,2.16,55,10185,183710,19103,8918,230
231,3,8,0,True,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,151116,0,0,231
231,12,3,0,False,2026-08-29T14:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-21625,136213,3260,24885,231
232,3,8,0,True,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,44689,0,0,232
232,12,3,0,False,2026-08-29T14:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-6326,42208,1403,7729,232
233,3,8,6,True,2026-08-22T14:00:00Z,2,0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,27,12.8,13.8,2.0,2.9,4,4,0,4,1,0.00,0.05,0.05,1.96,45,0,134687,0,0,233
233,12,3,4,False,2026-08-29T14:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,0,0,0,0,7,36.8,1.0,0.0,3.8,11,7,1,12,1,0.00,0.01,0.01,2.16,45,12714,164056,21784,9070,233
234,3,8,0,True,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,2948,0,0,234
234,12,3,0,False,2026-08-29T14:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-162,3302,207,369,234
235,3,8,0,True,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,16732,0,0,235
235,12,3,0,False,2026-08-29T14:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-679,18113,1009,1688,235
236,3,8,11,True,2026-08-22T14:00:00Z,2,0,1,False,90,1,0,1,0,0,0,0,0,0,0,3,40,42.8,28.3,27.0,9.8,1,5,2,8,1,0.12,0.17,0.29,1.92,65,0,288693,0,0,236
236,12,3,2,False,2026-08-29T14:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,0,0,0,0,24,19.4,52.3,9.0,8.1,0,7,3,10,1,0.06,0.16,0.22,2.16,65,105696,473030,132647,26951,236
238,8,3,1,True,2026-08-23T13:00:00Z,2,1,1,False,8,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.6,0.0,0.2,0,0,1,1,0,0.00,0.00,0.00,0.00,65,0,16005,0,0,238
238,11,8,0,False,2026-08-28T19:00:00Z,1,4,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,65,-1201,21085,1202,2403,238
239,3,8,1,True,2026-08-22T14:00:00Z,2,0,1,False,11,0,0,0,0,0,0,0,0,0,0,0,6,4.8,11.8,2.0,1.9,0,0,1,1,0,0.00,0.03,0.03,0.34,60,0,11659,0,0,239
239,12,3,1,False,2026-08-29T14:00:00Z,1,1,2,False,61,0,0,0,1,0,0,0,1,0,0,0,9,3.4,1.1,0.0,0.5,0,7,3,10,1,0.00,0.00,0.00,0.58,60,-116,13621,1533,1649,239
242,3,8,3,True,2026-08-22T14:00:00Z,2,0,1,False,83,0,0,1,0,0,0,0,0,0,0,0,13,7.0,23.4,25.0,5.5,3,4,0,7,1,0.18,0.08,0.26,1.67,55,0,24527,0,0,242
242,12,3,2,False,2026-08-29T14:00:00Z,1,1,2,False,61,0,0,0,1,0,0,0,0,0,0,0,12,6.0,12.2,16.0,3.4,0,1,1,2,1,0.05,0.01,0.06,0.58,55,-209,28043,2273,2482,242
243,3,8,1,True,2026-08-22T14:00:00Z,2,0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,7,5.0,0.3,17.0,2.2,0,2,1,3,0,0.02,0.00,0.02,0.04,50,0,8329,0,0,243
243,12,3,0,False,2026-08-29T14:00:00Z,1,1,2,False,4,0,0,0,0,0,0,0,1,0,0,0,-2,0.0,0.5,8.0,0.5,0,0,0,0,0,0.03,0.02,0.05,0.00,50,-385,9333,753,1138,243
244,3,8,8,True,2026-08-22T14:00:00Z,2,0,1,False,90,0,1,1,0,0,0,0,0,0,0,0,25,28.8,14.7,4.0,4.8,3,11,2,16,1,0.00,0.04,0.04,1.96,50,0,6793,0,0,244
244,12,3,2,False,2026-08-29T14:00:00Z,1,1,2,False,86,0,0,0,1,0,0,0,0,0,0,0,12,11.2,12.3,0.0,2.4,3,3,3,9,1,0.00,0.03,0.03,2.16,50,10319,24656,12786,2467,244
245,3,8,0,True,2026-08-22T14:00:00Z,2,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,3592,0,0,245
245,12,3,0,False,2026-08-29T14:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-550,3529,201,751,245
246,3,8,3,True,2026-08-22T14:00:00Z,2,0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,12,13.8,13.0,2.0,2.9,2,5,2,9,1,0.00,0.06,0.06,1.96,50,0,5179,0,0,246
246,12,3,2,False,2026-08-29T14:00:00Z,1,1,2,False,85,0,0,0,1,0,0,0,0,0,0,0,13,8.4,2.3,0.0,1.1,2,4,3,9,1,0.00,0.01,0.01,2.16,50,-118,5759,518,636,246
247,3,8,3,True,2026-08-22T14:00:00Z,2,0,1,False,78,0,0,1,0,0,0,0,0,0,0,0,16,8.6,12.2,5.0,2.6,1,4,2,7,1,0.01,0.01,0.02,1.62,55,0,24410,0,0,247
247,12,3,1,False,2026-08-29T14:00:00Z,1,1,2,False,28,0,0,0,0,0,0,0,0,0,0,0,3,7.8,1.4,2.0,1.1,2,1,0,3,0,0.00,0.01,0.01,1.58,55,-2358,24628,844,3202,247
248,3,8,1,True,2026-08-22T14:00:00Z,2,0,1,False,11,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,2.0,0.2,0,0,0,0,0,0.05,0.00,0.05,0.34,55,0,249740,0,0,248
248,12,3,1,False,2026-08-29T14:00:00Z,1,1,2,False,20,0,0,0,0,0,0,0,0,0,0,0,2,3.0,0.3,3.0,0.6,1,0,0,1,0,0.04,0.00,0.04,1.58,55,-35102,227543,7709,42811,248
249,3,8,8,True,2026-08-22T14:00:00Z,2,0,1,False,78,1,0,1,0,0,0,0,0,0,0,2,37,38.0,19.0,41.0,9.8,0,2,1,3,1,0.45,0.09,0.54,1.62,55,0,117327,0,0,249
249,12,3,2,False,2026-08-29T14:00:00Z,1,1,2,False,69,0,0,0,1,0,0,0,0,0,0,0,6,10.0,11.7,58.0,8.0,2,1,0,3,1,1.48,0.00,1.48,0.58,55,127837,352239,150265,22428,249
250,10,6,2,True,2026-08-24T19:00:00Z,2,3,1,False,90,0,0,0,3,0,0,0,0,0,3,0,11,29.6,0.0,0.0,3.0,1,9,0,0,1,0.00,0.00,0.00,2.24,45,0,272035,0,0,250
250,19,20,3,False,2026-08-30T13:00:00Z,1,0,2,False,90,0,0,0,1,0,0,0,0,0,3,0,11,19.2,0.0,0.0,1.9,2,8,0,0,1,0.00,0.00,0.00,2.02,45,645,300981,12174,11529,250
251,10,6,0,True,2026-08-24T19:00:00Z,2,3,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,107540,0,0,251
251,19,20,0,False,2026-08-30T13:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-2636,117798,1492,4128,251
252,10,6,0,True,2026-08-24T19:00:00Z,2,3,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,13569,0,0,252
252,19,20,0,False,2026-08-30T13:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,185,15794,805,620,252
253,10,6,0,True,2026-08-24T19:00:00Z,2,3,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,3342,0,0,253
